filename,conversation_no,act_tag,caller,text,pos
./data/verbmobil,r223c,SUGGEST,A,"<""ahm> does Monday the second of August is it do you have any time in the afternoon then","<""ahm>/does/Monday/the/second/of/August/is/it/do/you/have/any/time/in/the/afternoon/then"
./data/verbmobil,r223c,SUGGEST,A,I get out of class at one $P $M,I/get/out/of/class/at/one/$P/$M
./data/verbmobil,r223c,EXPLAINED_REJECT,B,no I am going to be on vacation,no/I/am/going/to/be/on/vacation
./data/verbmobil,r223c,SUGGEST,B,I could do it on the following Monday at on the ninth,I/could/do/it/on/the/following/Monday/at/on/the/ninth
./data/verbmobil,r223c,SUGGEST,A,at one $P $M,at/one/$P/$M
./data/verbmobil,r223c,ACCEPT,B,sure that would be fine with me,sure/that/would/be/fine/with/me
./data/verbmobil,r223c,SUGGEST,A,alrighty well I get out of class at one so give me about a half hour or so and maybe we can get together for one thirty in the afternoon then,alrighty/well/I/get/out/of/class/at/one/so/give/me/about/a/half/hour/or/so/and/maybe/we/can/get/together/for/one/thirty/in/the/afternoon/then
./data/verbmobil,r223c,BYE,A,I will see you then,I/will/see/you/then
./data/verbmobil,r223c,SUGGEST,B,"okay do you want to meet in my office or mine <""ah> yours","okay/do/you/want/to/meet/in/my/office/or/mine/<""ah>/yours"
./data/verbmobil,r223c,REQUEST_SUGGEST,A,whichever is more convenient for you,whichever/is/more/convenient/for/you
./data/verbmobil,r223c,GIVE_REASON,A,does not matter to me,does/not/matter/to/me
./data/verbmobil,r223c,SUGGEST,B,okay why do not you walk over to my office after your class,okay/why/do/not/you/walk/over/to/my/office/after/your/class
./data/verbmobil,r223c,ACCEPT,A,sounds good,sounds/good
./data/verbmobil,r223c,BYE,A,I will see you on the ninth then,I/will/see/you/on/the/ninth/then
./data/verbmobil,r223c,CONFIRM,B,okay one thirty on the ninth,okay/one/thirty/on/the/ninth
./data/verbmobil,r224c,INIT,A,"<""ah> you know what I need to get together with you in a meeting <""ah> about two hours long","<""ah>/you/know/what/I/need/to/get/together/with/you/in/a/meeting/<""ah>/about/two/hours/long"
./data/verbmobil,r224c,SUGGEST,A,would you have any time perhaps this afternoon,would/you/have/any/time/perhaps/this/afternoon
./data/verbmobil,r224c,EXPLAINED_REJECT,B,"well since we are just finishing up this meeting I think we would be better if we had some time <""ah> in between","well/since/we/are/just/finishing/up/this/meeting/I/think/we/would/be/better/if/we/had/some/time/<""ah>/in/between"
./data/verbmobil,r224c,SUGGEST,B,how 'bout sometime next week,how/'bout/sometime/next/week
./data/verbmobil,r224c,REQUEST_COMMENT,B,would that be possible,would/that/be/possible
./data/verbmobil,r224c,EXCLUDE,A,"<""ahm> well I am out of town Tuesday Wednesday and Thursday","<""ahm>/well/I/am/out/of/town/Tuesday/Wednesday/and/Thursday"
./data/verbmobil,r224c,SUGGEST,A,"<""ahm> Monday and Friday I might be able to squeeze something in","<""ahm>/Monday/and/Friday/I/might/be/able/to/squeeze/something/in"
./data/verbmobil,r224c,REQUEST_COMMENT,A,how does your schedule look,how/does/your/schedule/look
./data/verbmobil,r224c,SUGGEST,B,I could do Monday from noon until two,I/could/do/Monday/from/noon/until/two
./data/verbmobil,r224c,EXPLAINED_REJECT,A,"shoot I I am booked <""ah> noon until two","shoot/I/I/am/booked/<""ah>/noon/until/two"
./data/verbmobil,r224c,SUGGEST,A,"<""ahm> but you are not available after two Monday","<""ahm>/but/you/are/not/available/after/two/Monday"
./data/verbmobil,r224c,REJECT,B,no,no
./data/verbmobil,r224c,GIVE_REASON,B,I have got a meeting that starts in two and goes until four,I/have/got/a/meeting/that/starts/in/two/and/goes/until/four
./data/verbmobil,r224c,FEEDBACK_POSITIVE,A,alrighty,alrighty
./data/verbmobil,r224c,SUGGEST,A,"<""ahm> how 'bout next Tuesday","<""ahm>/how/'bout/next/Tuesday"
./data/verbmobil,r224c,REQUEST_COMMENT,A,are you busy there,are/you/busy/there
./data/verbmobil,r224c,REQUEST_CLARIFY,B,Tuesday the ninth or the sixteenth,Tuesday/the/ninth/or/the/sixteenth
./data/verbmobil,r224c,CLARIFY,A,"<""ah> the sixteenth","<""ah>/the/sixteenth"
./data/verbmobil,r224c,SUGGEST,A,how 'bout the afternoon of the sixteenth,how/'bout/the/afternoon/of/the/sixteenth
./data/verbmobil,r224c,REQUEST_COMMENT,A,are you free,are/you/free
./data/verbmobil,r224c,ACCEPT,B,yeah I can do that,yeah/I/can/do/that
./data/verbmobil,r224c,INFORM,B,I get out of my class at noon,I/get/out/of/my/class/at/noon
./data/verbmobil,r224c,SUGGEST,B,so if I had about an hour for lunch one o'clock would be fine with me,so/if/I/had/about/an/hour/for/lunch/one/o'clock/would/be/fine/with/me
./data/verbmobil,r224c,ACCEPT,A,terrific,terrific
./data/verbmobil,r224c,INFORM,A,I get out of class at noon as well,I/get/out/of/class/at/noon/as/well
./data/verbmobil,r224c,CONFIRM,A,"<""ahm> one o'clock then Tuesday the sixteenth","<""ahm>/one/o'clock/then/Tuesday/the/sixteenth"
./data/verbmobil,r224c,SUGGEST,A,"we can meet for a couple of hours and <""ah> discuss the issues","we/can/meet/for/a/couple/of/hours/and/<""ah>/discuss/the/issues"
./data/verbmobil,r224c,FEEDBACK_POSITIVE,B,great,great
./data/verbmobil,r224c,ACCEPT,B,that sounds good to me,that/sounds/good/to/me
./data/verbmobil,r224c,BYE,B,I will see you then,I/will/see/you/then
./data/verbmobil,r224c,BYE,A,see you then,see/you/then
./data/verbmobil,r225c,INIT,A,"I think we need to get together for a couple of hours <""ahm> later on this week if it is possible with you","I/think/we/need/to/get/together/for/a/couple/of/hours/<""ahm>/later/on/this/week/if/it/is/possible/with/you"
./data/verbmobil,r225c,SUGGEST,A,"<""ahm> what does your schedule look like for Friday","<""ahm>/what/does/your/schedule/look/like/for/Friday"
./data/verbmobil,r225c,REJECT,B,I am going to be busy all day Friday,I/am/going/to/be/busy/all/day/Friday
./data/verbmobil,r225c,GIVE_REASON,B,I have a seminar on Thursday and Friday that goes from eight in the morning until five in the afternoon,I/have/a/seminar/on/Thursday/and/Friday/that/goes/from/eight/in/the/morning/until/five/in/the/afternoon
./data/verbmobil,r225c,REQUEST_SUGGEST,A,"okay then w= <""ah> what day looks best for you next week","okay/then/w=/<""ah>/what/day/looks/best/for/you/next/week"
./data/verbmobil,r225c,EXCLUDE,B,well I am going to be on vacation the twelfth and the thirteenth,well/I/am/going/to/be/on/vacation/the/twelfth/and/the/thirteenth
./data/verbmobil,r225c,SUGGEST,B,"<""ahm> the fourteenth Wednesday I have late morning or any time in the afternoon","<""ahm>/the/fourteenth/Wednesday/I/have/late/morning/or/any/time/in/the/afternoon"
./data/verbmobil,r225c,SUGGEST,A,"how 'bout if we get together <""ah> the morning of the fourteenth then","how/'bout/if/we/get/together/<""ah>/the/morning/of/the/fourteenth/then"
./data/verbmobil,r225c,REQUEST_SUGGEST,A,"<""ah> what time is convenient for you","<""ah>/what/time/is/convenient/for/you"
./data/verbmobil,r225c,EXCLUDE,B,I will be getting back from a doctor appointment at ten $A $M,I/will/be/getting/back/from/a/doctor/appointment/at/ten/$A/$M
./data/verbmobil,r225c,NOT_CLASSIFIABLE,B,so sometime,so/sometime
./data/verbmobil,r225c,SUGGEST,B,I guess like ten thirty would be good for me,I/guess/like/ten/thirty/would/be/good/for/me
./data/verbmobil,r225c,ACCEPT,A,<hm> terrific,<hm>/terrific
./data/verbmobil,r225c,BYE,A,I will see you then,I/will/see/you/then
./data/verbmobil,r225c,BYE,B,okay see you then,okay/see/you/then
./data/verbmobil,r226c,REQUEST_SUGGEST,A,alright when are you free for another meeting,alright/when/are/you/free/for/another/meeting
./data/verbmobil,r226c,EXCLUDE,B,"well <""ah> I am on vacation from the second to fifteenth so <""ah> the <""ah> early part of the month is pretty bad","well/<""ah>/I/am/on/vacation/from/the/second/to/fifteenth/so/<""ah>/the/<""ah>/early/part/of/the/month/is/pretty/bad"
./data/verbmobil,r226c,SUGGEST,B,"how 'bout <""ahm> the nineteenth in the afternoon Wednesday","how/'bout/<""ahm>/the/nineteenth/in/the/afternoon/Wednesday"
./data/verbmobil,r226c,REJECT,A,"<""ah> the nineteenth nineteenth is really bad","<""ah>/the/nineteenth/nineteenth/is/really/bad"
./data/verbmobil,r226c,GIVE_REASON,A,I have a meeting in the afternoon,I/have/a/meeting/in/the/afternoon
./data/verbmobil,r226c,SUGGEST,A,but the twentieth is good,but/the/twentieth/is/good
./data/verbmobil,r226c,SUGGEST,A,I am free all day,I/am/free/all/day
./data/verbmobil,r226c,REQUEST_COMMENT,A,how does that look for you,how/does/that/look/for/you
./data/verbmobil,r226c,EXCLUDE,B,"<""ahm> Thursday the twentieth I have got a meeting from nine to eleven in the morning","<""ahm>/Thursday/the/twentieth/I/have/got/a/meeting/from/nine/to/eleven/in/the/morning"
./data/verbmobil,r226c,SUGGEST,B,so how 'bout some time in the afternoon,so/how/'bout/some/time/in/the/afternoon
./data/verbmobil,r226c,ACCEPT,A,sounds fine,sounds/fine
./data/verbmobil,r226c,SUGGEST,A,"eleven o'clock <""ah> on is good for me","eleven/o'clock/<""ah>/on/is/good/for/me"
./data/verbmobil,r226c,ACCEPT,B,okay,okay
./data/verbmobil,r226c,BYE,B,then I will see you,then/I/will/see/you
./data/verbmobil,r227c,SUGGEST,A,"alright for another meeting <""ah> if we could get together Friday that would be great for me","alright/for/another/meeting/<""ah>/if/we/could/get/together/Friday/that/would/be/great/for/me"
./data/verbmobil,r227c,EXCLUDE,B,"I am on vacation the second to the fourth <""ahm>","I/am/on/vacation/the/second/to/the/fourth/<""ahm>"
./data/verbmobil,r227c,SUGGEST,B,how 'bout some time next week,how/'bout/some/time/next/week
./data/verbmobil,r227c,SUGGEST,B,"I am <""ah> free Monday and Wednesday all day","I/am/<""ah>/free/Monday/and/Wednesday/all/day"
./data/verbmobil,r227c,EXPLAINED_REJECT,A,I am going to be out of town from Monday Monday through Wednesday,I/am/going/to/be/out/of/town/from/Monday/Monday/through/Wednesday
./data/verbmobil,r227c,SUGGEST,A,"but <""ah> the later in the week on Thursday and Friday I have both afternoons free after eleven","but/<""ah>/the/later/in/the/week/on/Thursday/and/Friday/I/have/both/afternoons/free/after/eleven"
./data/verbmobil,r227c,SUGGEST,A,"so <""ahm> that would be good for me","so/<""ahm>/that/would/be/good/for/me"
./data/verbmobil,r227c,EXPLAINED_REJECT,B,"I am <""ah> off Thursday the tenth","I/am/<""ah>/off/Thursday/the/tenth"
./data/verbmobil,r227c,SUGGEST,B,"but Friday after <""ah> twelve would be good","but/Friday/after/<""ah>/twelve/would/be/good"
./data/verbmobil,r227c,REQUEST_SUGGEST,B,"<""ah> what time is good for you","<""ah>/what/time/is/good/for/you"
./data/verbmobil,r227c,SUGGEST,A,twelve o'clock is fine,twelve/o'clock/is/fine
./data/verbmobil,r227c,REQUEST_COMMENT,A,"<""ah> I will see you then if it <""ah> if it is okay with you","<""ah>/I/will/see/you/then/if/it/<""ah>/if/it/is/okay/with/you"
./data/verbmobil,r227c,ACCEPT,B,okay,okay
./data/verbmobil,r227c,BYE,B,bye,bye
./data/verbmobil,r228c,SUGGEST,A,alright this week is really bad for me to get together again,alright/this/week/is/really/bad/for/me/to/get/together/again
./data/verbmobil,r228c,SUGGEST,A,"but <""ahm> I am going to be free <""ah> again on the twenty first <""ah> that Wednesday all day","but/<""ahm>/I/am/going/to/be/free/<""ah>/again/on/the/twenty/first/<""ah>/that/Wednesday/all/day"
./data/verbmobil,r228c,REQUEST_SUGGEST,A,so what time would be good for you,so/what/time/would/be/good/for/you
./data/verbmobil,r228c,SUGGEST,B,"well <""ahm> the day that I am free the most is probably Friday the twenty third","well/<""ahm>/the/day/that/I/am/free/the/most/is/probably/Friday/the/twenty/third"
./data/verbmobil,r228c,SUGGEST,B,I am free all day,I/am/free/all/day
./data/verbmobil,r228c,REQUEST_COMMENT,B,"is <""ah> that okay with you","is/<""ah>/that/okay/with/you"
./data/verbmobil,r228c,EXPLAINED_REJECT,A,I have a meeting that afternoon,I/have/a/meeting/that/afternoon
./data/verbmobil,r228c,SUGGEST,A,"but <""ah> the morning would be great <""ah> around nine or ten o'clock","but/<""ah>/the/morning/would/be/great/<""ah>/around/nine/or/ten/o'clock"
./data/verbmobil,r228c,SUGGEST,A,we can go 'till around two,we/can/go/'till/around/two
./data/verbmobil,r228c,ACCEPT,B,nine o'clock sounds pretty good,nine/o'clock/sounds/pretty/good
./data/verbmobil,r228c,BYE,B,"<""ahm> okay bye","<""ahm>/okay/bye"
./data/verbmobil,r229c,SUGGEST,A,"alright I can have another meeting <""ah> on Monday the second after one o'clock","alright/I/can/have/another/meeting/<""ah>/on/Monday/the/second/after/one/o'clock"
./data/verbmobil,r229c,GIVE_REASON,A,"<""ahm> I am free then","<""ahm>/I/am/free/then"
./data/verbmobil,r229c,EXCLUDE,A,the rest of the week is really bad though,the/rest/of/the/week/is/really/bad/though
./data/verbmobil,r229c,GIVE_REASON,A,I have a conference,I/have/a/conference
./data/verbmobil,r229c,SUGGEST,A,"but <""ahm> Monday looks pretty good","but/<""ahm>/Monday/looks/pretty/good"
./data/verbmobil,r229c,EXPLAINED_REJECT,B,"well <""ah> I am on vacation again from the second to the sixth so that is no good","well/<""ah>/I/am/on/vacation/again/from/the/second/to/the/sixth/so/that/is/no/good"
./data/verbmobil,r229c,NOT_CLASSIFIABLE,B,the,the
./data/verbmobil,r229c,SUGGEST,B,I am free most of the week from the ninth to the thirteenth,I/am/free/most/of/the/week/from/the/ninth/to/the/thirteenth
./data/verbmobil,r229c,REQUEST_COMMENT,B,how is then,how/is/then
./data/verbmobil,r229c,SUGGEST,A,"I have the thirteenth open all day so <""ah> that would be fine for me","I/have/the/thirteenth/open/all/day/so/<""ah>/that/would/be/fine/for/me"
./data/verbmobil,r229c,EXCLUDE,B,thirteenth I have a class from eleven thirty to one,thirteenth/I/have/a/class/from/eleven/thirty/to/one
./data/verbmobil,r229c,SUGGEST,B,sometime in the afternoon like maybe two 'till five,sometime/in/the/afternoon/like/maybe/two/'till/five
./data/verbmobil,r229c,REQUEST_COMMENT,B,how is then,how/is/then
./data/verbmobil,r229c,ACCEPT,A,that is fine,that/is/fine
./data/verbmobil,r229c,GIVE_REASON,A,as I said I have the I have the whole day off so that is no problem for me,as/I/said/I/have/the/I/have/the/whole/day/off/so/that/is/no/problem/for/me
./data/verbmobil,r229c,CONFIRM,B,okay I will see you then,okay/I/will/see/you/then
./data/verbmobil,r229c,BYE,B,bye,bye
./data/verbmobil,r230c,INIT,A,okay we really have to schedule another meeting here,okay/we/really/have/to/schedule/another/meeting/here
./data/verbmobil,r230c,SUGGEST,B,"okay how is <""ah> Wednesday the seventeenth for you","okay/how/is/<""ah>/Wednesday/the/seventeenth/for/you"
./data/verbmobil,r230c,REJECT,A,Wednesday is really bad for me,Wednesday/is/really/bad/for/me
./data/verbmobil,r230c,GIVE_REASON,A,I have got a I have got a seminar 'till four thirty then so we only have half an hour extra there,I/have/got/a/I/have/got/a/seminar/'till/four/thirty/then/so/we/only/have/half/an/hour/extra/there
./data/verbmobil,r230c,REJECT,A,so it is really bad,so/it/is/really/bad
./data/verbmobil,r230c,REQUEST_SUGGEST,B,is there any time in the next couple of weeks when you are free,is/there/any/time/in/the/next/couple/of/weeks/when/you/are/free
./data/verbmobil,r230c,SUGGEST,A,the sixteenth would be good for me,the/sixteenth/would/be/good/for/me
./data/verbmobil,r230c,CLARIFY,A,Tuesday the sixteenth,Tuesday/the/sixteenth
./data/verbmobil,r230c,EXCLUDE,A,I have a class ending at twelve,I/have/a/class/ending/at/twelve
./data/verbmobil,r230c,GIVE_REASON,A,"so I have five hours in there in the afternoon <""ah> that that would be good","so/I/have/five/hours/in/there/in/the/afternoon/<""ah>/that/that/would/be/good"
./data/verbmobil,r230c,SUGGEST,B,"okay how about like <""ah> two o'clock in the afternoon on the sixteenth","okay/how/about/like/<""ah>/two/o'clock/in/the/afternoon/on/the/sixteenth"
./data/verbmobil,r230c,ACCEPT,A,sounds good to me,sounds/good/to/me
./data/verbmobil,r230c,ACCEPT,A,that does not seem to be like a problem I have any problems with that,that/does/not/seem/to/be/like/a/problem/I/have/any/problems/with/that
./data/verbmobil,r230c,BYE,B,okay I will see you then,okay/I/will/see/you/then
./data/verbmobil,r230c,BYE,B,bye,bye
./data/verbmobil,r230c,FEEDBACK_POSITIVE,A,okay great,okay/great
./data/verbmobil,r231c,CLARIFY,A,okay it is Monday the fifth now,okay/it/is/Monday/the/fifth/now
./data/verbmobil,r231c,SUGGEST,A,and we are going to have to get together to meet in the next two weeks or so,and/we/are/going/to/have/to/get/together/to/meet/in/the/next/two/weeks/or/so
./data/verbmobil,r231c,REQUEST_SUGGEST,A,when are you free,when/are/you/free
./data/verbmobil,r231c,SUGGEST,B,"how is <""ah> Friday the sixteenth","how/is/<""ah>/Friday/the/sixteenth"
./data/verbmobil,r231c,SUGGEST,B,"I am <""ah> free all day then","I/am/<""ah>/free/all/day/then"
./data/verbmobil,r231c,REJECT,A,actually that is really bad for me,actually/that/is/really/bad/for/me
./data/verbmobil,r231c,GIVE_REASON,A,I have got to I got to leave around four o'clock,I/have/got/to/I/got/to/leave/around/four/o'clock
./data/verbmobil,r231c,GIVE_REASON,A,"so then <""ah> so I really do not have that much time","so/then/<""ah>/so/I/really/do/not/have/that/much/time"
./data/verbmobil,r231c,SUGGEST,A,"<""ah> but five that Monday the fifth actually is is good","<""ah>/but/five/that/Monday/the/fifth/actually/is/is/good"
./data/verbmobil,r231c,SUGGEST,A,"later later today <""ah> I have <""ahm> I have twelve to four free","later/later/today/<""ah>/I/have/<""ahm>/I/have/twelve/to/four/free"
./data/verbmobil,r231c,EXPLAINED_REJECT,B,"I have got a meeting from <""ah> two to four today so today is not good","I/have/got/a/meeting/from/<""ah>/two/to/four/today/so/today/is/not/good"
./data/verbmobil,r231c,SUGGEST,B,"how about <""ahm> the nineteenth","how/about/<""ahm>/the/nineteenth"
./data/verbmobil,r231c,SUGGEST,B,"I am <""ah> free all day","I/am/<""ah>/free/all/day"
./data/verbmobil,r231c,SUGGEST,B,or the twentieth I am free from morning 'till two $P $M,or/the/twentieth/I/am/free/from/morning/'till/two/$P/$M
./data/verbmobil,r231c,ACCEPT,A,"<""ah> twentieth sounds great","<""ah>/twentieth/sounds/great"
